"";"country";"continent";"product";"item_code";"com_group";"product_group";"diet_group";"DGE_group"
"214";"AFG";"ASI";"Sunflowerseed Cake";2592;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"215";"AFG";"ASI";"Rape and Mustard Cake";2593;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"216";"AFG";"ASI";"Cottonseed Cake";2594;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"217";"AFG";"ASI";"Palmkernel Cake";2595;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"218";"AFG";"ASI";"Copra Cake";2596;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"219";"AFG";"ASI";"Sesameseed Cake";2597;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"220";"AFG";"ASI";"Oilseed Cakes, Other";2598;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"221";"AFG";"ASI";"Wine";2655;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"222";"AFG";"ASI";"Beer";2656;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"223";"AFG";"ASI";"Beverages, Fermented";2657;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"224";"AFG";"ASI";"Beverages, Alcoholic";2658;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"225";"AFG";"ASI";"Alcohol, Non-Food";2659;"Ethanol";"Crop products";"Ethanol";"excluded"
"226";"AFG";"ASI";"Cotton lint";2661;"Fibre crops";"Crop products";"Fibre crops";"excluded"
"227";"AFG";"ASI";"Cattle";866;"Live animals";"Livestock";"Live animals";"excluded"
"228";"AFG";"ASI";"Buffaloes";946;"Live animals";"Livestock";"Live animals";"excluded"
"229";"AFG";"ASI";"Sheep";976;"Live animals";"Livestock";"Live animals";"excluded"
"230";"AFG";"ASI";"Goats";1016;"Live animals";"Livestock";"Live animals";"excluded"
"231";"AFG";"ASI";"Pigs";1034;"Live animals";"Livestock";"Live animals";"excluded"
"232";"AFG";"ASI";"Poultry Birds";2029;"Live animals";"Livestock";"Live animals";"excluded"
"233";"AFG";"ASI";"Horses";1096;"Live animals";"Livestock";"Live animals";"excluded"
"234";"AFG";"ASI";"Asses";1107;"Live animals";"Livestock";"Live animals";"excluded"
"235";"AFG";"ASI";"Mules";1110;"Live animals";"Livestock";"Live animals";"excluded"
"236";"AFG";"ASI";"Camels";1126;"Live animals";"Livestock";"Live animals";"excluded"
"237";"AFG";"ASI";"Camelids, other";1157;"Live animals";"Livestock";"Live animals";"excluded"
"238";"AFG";"ASI";"Rabbits and hares";1140;"Live animals";"Livestock";"Live animals";"excluded"
"239";"AFG";"ASI";"Rodents, other";1150;"Live animals";"Livestock";"Live animals";"excluded"
"240";"AFG";"ASI";"Live animals, other";1171;"Live animals";"Livestock";"Live animals";"excluded"
"241";"AFG";"ASI";"Milk - Excluding Butter";2848;"Milk";"Livestock products";"Milk";"Milk"
"242";"AFG";"ASI";"Butter, Ghee";2740;"Milk";"Livestock products";"Milk";"Milk"
"243";"AFG";"ASI";"Eggs";2744;"Eggs";"Livestock products";"Eggs";"Meat, sausages, fish, eggs"
"244";"AFG";"ASI";"Wool (Clean Eq.)";2746;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"245";"AFG";"ASI";"Bovine Meat";2731;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"246";"AFG";"ASI";"Mutton & Goat Meat";2732;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"247";"AFG";"ASI";"Pigmeat";2733;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"248";"AFG";"ASI";"Poultry Meat";2734;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"249";"AFG";"ASI";"Meat, Other";2735;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"250";"AFG";"ASI";"Offals, Edible";2736;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"251";"AFG";"ASI";"Fats, Animals, Raw";2737;"Animal fats";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"252";"AFG";"ASI";"Hides and skins";2748;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"253";"AFG";"ASI";"Meat Meal";2749;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"254";"AFG";"ASI";"Pet food";843;"Meat";"Livestock products";"Meat";"excluded"
"255";"AFG";"ASI";"Honey";2745;"Honey";"Livestock products";"Honey";"Alcohol, sugar and honey"
"256";"AFG";"ASI";"Silk";2747;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"257";"AFG";"ASI";"Fish, Seafood";2960;"Fish";"Fish";"Fish";"Meat, sausages, fish, eggs"
"258";"AFG";"ASI";"Wood fuel";1864;"Wood";"Wood";"Wood";"excluded"
"259";"AFG";"ASI";"Industrial roundwood, coniferous";1866;"Wood";"Wood";"Wood";"excluded"
"260";"AFG";"ASI";"Industrial roundwood, non-coniferous";1867;"Wood";"Wood";"Wood";"excluded"
"261";"ALB";"EUR";"Rice (Milled Equivalent)";2805;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"262";"ALB";"EUR";"Wheat and products";2511;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"263";"ALB";"EUR";"Barley and products";2513;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"264";"ALB";"EUR";"Maize and products";2514;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"265";"ALB";"EUR";"Rye and products";2515;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"266";"ALB";"EUR";"Oats";2516;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"267";"ALB";"EUR";"Millet and products";2517;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"268";"ALB";"EUR";"Sorghum and products";2518;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"269";"ALB";"EUR";"Cereals, Other";2520;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"270";"ALB";"EUR";"Potatoes and products";2531;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"271";"ALB";"EUR";"Cassava and products";2532;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"272";"ALB";"EUR";"Sweet potatoes";2533;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"273";"ALB";"EUR";"Roots, Other";2534;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"274";"ALB";"EUR";"Yams";2535;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"275";"ALB";"EUR";"Sugar cane";2536;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"276";"ALB";"EUR";"Sugar beet";2537;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"277";"ALB";"EUR";"Beans";2546;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"278";"ALB";"EUR";"Peas";2547;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"279";"ALB";"EUR";"Pulses, Other and products";2549;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"280";"ALB";"EUR";"Nuts and products";2551;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"281";"ALB";"EUR";"Soyabeans";2555;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"282";"ALB";"EUR";"Groundnuts (Shelled Eq)";2556;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"283";"ALB";"EUR";"Sunflower seed";2557;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"284";"ALB";"EUR";"Rape and Mustardseed";2558;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"285";"ALB";"EUR";"Seed cotton";328;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"286";"ALB";"EUR";"Coconuts - Incl Copra";2560;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"287";"ALB";"EUR";"Sesame seed";2561;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"288";"ALB";"EUR";"Oil, palm fruit";254;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"289";"ALB";"EUR";"Olives (including preserved)";2563;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"290";"ALB";"EUR";"Oilcrops, Other";2570;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"291";"ALB";"EUR";"Tomatoes and products";2601;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"292";"ALB";"EUR";"Onions";2602;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"293";"ALB";"EUR";"Vegetables, Other";2605;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"294";"ALB";"EUR";"Oranges, Mandarines";2611;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"295";"ALB";"EUR";"Lemons, Limes and products";2612;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"296";"ALB";"EUR";"Grapefruit and products";2613;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"297";"ALB";"EUR";"Citrus, Other";2614;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"298";"ALB";"EUR";"Bananas";2615;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"299";"ALB";"EUR";"Plantains";2616;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"300";"ALB";"EUR";"Apples and products";2617;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"301";"ALB";"EUR";"Pineapples and products";2618;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"302";"ALB";"EUR";"Dates";2619;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"303";"ALB";"EUR";"Grapes and products (excl wine)";2620;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"304";"ALB";"EUR";"Fruits, Other";2625;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"305";"ALB";"EUR";"Coffee and products";2630;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"306";"ALB";"EUR";"Cocoa Beans and products";2633;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"307";"ALB";"EUR";"Tea (including mate)";2635;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"308";"ALB";"EUR";"Hops";677;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"309";"ALB";"EUR";"Pepper";2640;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"310";"ALB";"EUR";"Pimento";2641;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"311";"ALB";"EUR";"Cloves";2642;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"312";"ALB";"EUR";"Spices, Other";2645;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"313";"ALB";"EUR";"Jute";2662;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"314";"ALB";"EUR";"Jute-Like Fibres";2663;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"315";"ALB";"EUR";"Soft-Fibres, Other";2664;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"316";"ALB";"EUR";"Sisal";2665;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"317";"ALB";"EUR";"Abaca";2666;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"318";"ALB";"EUR";"Hard Fibres, Other";2667;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"319";"ALB";"EUR";"Tobacco";2671;"Tobacco, rubber";"Primary crops";"Tobacco, rubber";"excluded"
"320";"ALB";"EUR";"Rubber";2672;"Tobacco, rubber";"Primary crops";"Tobacco, rubber";"excluded"
"321";"ALB";"EUR";"Fodder crops";2000;"Fodder crops, grazing";"Primary crops";"Fodder crops, grazing";"excluded"
"322";"ALB";"EUR";"Grazing";2001;"Fodder crops, grazing";"Primary crops";"Fodder crops, grazing";"excluded"
"323";"ALB";"EUR";"Cottonseed";2559;"Fibre crops";"Crop products";"Fibre crops";"excluded"
"324";"ALB";"EUR";"Palm kernels";2562;"Oil crops";"Crop products";"Oil crops and nuts";"vegetables incl. legumes"
"325";"ALB";"EUR";"Sugar non-centrifugal";2541;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"326";"ALB";"EUR";"Molasses";2544;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"327";"ALB";"EUR";"Sugar, Refined Equiv";2818;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"328";"ALB";"EUR";"Sweeteners, Other";2543;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"329";"ALB";"EUR";"Soyabean Oil";2571;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"330";"ALB";"EUR";"Groundnut Oil";2572;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"331";"ALB";"EUR";"Sunflowerseed Oil";2573;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"332";"ALB";"EUR";"Rape and Mustard Oil";2574;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"333";"ALB";"EUR";"Cottonseed Oil";2575;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"334";"ALB";"EUR";"Palmkernel Oil";2576;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"335";"ALB";"EUR";"Palm Oil";2577;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"336";"ALB";"EUR";"Coconut Oil";2578;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"337";"ALB";"EUR";"Sesameseed Oil";2579;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"338";"ALB";"EUR";"Olive Oil";2580;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"339";"ALB";"EUR";"Ricebran Oil";2581;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"340";"ALB";"EUR";"Maize Germ Oil";2582;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"341";"ALB";"EUR";"Oilcrops Oil, Other";2586;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"342";"ALB";"EUR";"Soyabean Cake";2590;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"343";"ALB";"EUR";"Groundnut Cake";2591;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"344";"ALB";"EUR";"Sunflowerseed Cake";2592;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"345";"ALB";"EUR";"Rape and Mustard Cake";2593;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"346";"ALB";"EUR";"Cottonseed Cake";2594;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"347";"ALB";"EUR";"Palmkernel Cake";2595;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"348";"ALB";"EUR";"Copra Cake";2596;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"349";"ALB";"EUR";"Sesameseed Cake";2597;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"350";"ALB";"EUR";"Oilseed Cakes, Other";2598;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"351";"ALB";"EUR";"Wine";2655;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"352";"ALB";"EUR";"Beer";2656;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"353";"ALB";"EUR";"Beverages, Fermented";2657;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"354";"ALB";"EUR";"Beverages, Alcoholic";2658;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"355";"ALB";"EUR";"Alcohol, Non-Food";2659;"Ethanol";"Crop products";"Ethanol";"excluded"
"356";"ALB";"EUR";"Cotton lint";2661;"Fibre crops";"Crop products";"Fibre crops";"excluded"
"357";"ALB";"EUR";"Cattle";866;"Live animals";"Livestock";"Live animals";"excluded"
"358";"ALB";"EUR";"Buffaloes";946;"Live animals";"Livestock";"Live animals";"excluded"
"359";"ALB";"EUR";"Sheep";976;"Live animals";"Livestock";"Live animals";"excluded"
"360";"ALB";"EUR";"Goats";1016;"Live animals";"Livestock";"Live animals";"excluded"
"361";"ALB";"EUR";"Pigs";1034;"Live animals";"Livestock";"Live animals";"excluded"
"362";"ALB";"EUR";"Poultry Birds";2029;"Live animals";"Livestock";"Live animals";"excluded"
"363";"ALB";"EUR";"Horses";1096;"Live animals";"Livestock";"Live animals";"excluded"
"364";"ALB";"EUR";"Asses";1107;"Live animals";"Livestock";"Live animals";"excluded"
"365";"ALB";"EUR";"Mules";1110;"Live animals";"Livestock";"Live animals";"excluded"
"366";"ALB";"EUR";"Camels";1126;"Live animals";"Livestock";"Live animals";"excluded"
"367";"ALB";"EUR";"Camelids, other";1157;"Live animals";"Livestock";"Live animals";"excluded"
"368";"ALB";"EUR";"Rabbits and hares";1140;"Live animals";"Livestock";"Live animals";"excluded"
"369";"ALB";"EUR";"Rodents, other";1150;"Live animals";"Livestock";"Live animals";"excluded"
"370";"ALB";"EUR";"Live animals, other";1171;"Live animals";"Livestock";"Live animals";"excluded"
"371";"ALB";"EUR";"Milk - Excluding Butter";2848;"Milk";"Livestock products";"Milk";"Milk"
"372";"ALB";"EUR";"Butter, Ghee";2740;"Milk";"Livestock products";"Milk";"Milk"
"373";"ALB";"EUR";"Eggs";2744;"Eggs";"Livestock products";"Eggs";"Meat, sausages, fish, eggs"
"374";"ALB";"EUR";"Wool (Clean Eq.)";2746;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"375";"ALB";"EUR";"Bovine Meat";2731;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"376";"ALB";"EUR";"Mutton & Goat Meat";2732;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"377";"ALB";"EUR";"Pigmeat";2733;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"378";"ALB";"EUR";"Poultry Meat";2734;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"379";"ALB";"EUR";"Meat, Other";2735;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"380";"ALB";"EUR";"Offals, Edible";2736;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"381";"ALB";"EUR";"Fats, Animals, Raw";2737;"Animal fats";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"382";"ALB";"EUR";"Hides and skins";2748;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"383";"ALB";"EUR";"Meat Meal";2749;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"384";"ALB";"EUR";"Pet food";843;"Meat";"Livestock products";"Meat";"excluded"
"385";"ALB";"EUR";"Honey";2745;"Honey";"Livestock products";"Honey";"Alcohol, sugar and honey"
"386";"ALB";"EUR";"Silk";2747;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"387";"ALB";"EUR";"Fish, Seafood";2960;"Fish";"Fish";"Fish";"Meat, sausages, fish, eggs"
"388";"ALB";"EUR";"Wood fuel";1864;"Wood";"Wood";"Wood";"excluded"
"389";"ALB";"EUR";"Industrial roundwood, coniferous";1866;"Wood";"Wood";"Wood";"excluded"
"390";"ALB";"EUR";"Industrial roundwood, non-coniferous";1867;"Wood";"Wood";"Wood";"excluded"
"391";"DZA";"AFR";"Rice (Milled Equivalent)";2805;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"392";"DZA";"AFR";"Wheat and products";2511;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"393";"DZA";"AFR";"Barley and products";2513;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"394";"DZA";"AFR";"Maize and products";2514;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"395";"DZA";"AFR";"Rye and products";2515;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"396";"DZA";"AFR";"Oats";2516;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"397";"DZA";"AFR";"Millet and products";2517;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"398";"DZA";"AFR";"Sorghum and products";2518;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"399";"DZA";"AFR";"Cereals, Other";2520;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"400";"DZA";"AFR";"Potatoes and products";2531;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"401";"DZA";"AFR";"Cassava and products";2532;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"402";"DZA";"AFR";"Sweet potatoes";2533;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"403";"DZA";"AFR";"Roots, Other";2534;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"404";"DZA";"AFR";"Yams";2535;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"405";"DZA";"AFR";"Sugar cane";2536;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"406";"DZA";"AFR";"Sugar beet";2537;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"407";"DZA";"AFR";"Beans";2546;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"408";"DZA";"AFR";"Peas";2547;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"409";"DZA";"AFR";"Pulses, Other and products";2549;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"410";"DZA";"AFR";"Nuts and products";2551;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"411";"DZA";"AFR";"Soyabeans";2555;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"412";"DZA";"AFR";"Groundnuts (Shelled Eq)";2556;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
